 invariant_id,quote_type,quote_value,currency
Z915PZ9N8,TRDVOL,             84247.000000,USD
Z915PZBJ4,COMPMC,        1850753246.753246,USD
Z915PZBJ4,PCLOSE,                71.100006,INR
Z915PZBJ4,TOTRET,                 0.000703,INR
Z915PZBJ4,TRDVOL,           4764802.000000,INR
Z915PZGH3,COMPMC,         952984051.011861,USD
Z915PZGH3,PCLOSE,                 0.875000,SGD
Z915PZGH3,TOTRET,                -0.016854,SGD
Z915PZGH3,TRDVOL,            827500.000000,SGD
Z915PZL61,COMPMC,         667848927.050855,USD
Z915PZL61,PCLOSE,                 6.079999,AUD
Z915PZL61,TOTRET,                -0.024077,AUD
Z915PZL61,TRDVOL,            373301.000000,AUD
Z915PZMK9,COMPMC,        2075169677.734375,USD
Z915PZMK9,PCLOSE,                68.479995,USD
Z915PZMK9,TOTRET,                -0.003492,USD
Z915PZMK9,TRDVOL,            103890.000000,USD
Z915PZMM5,COMPMC,        1864700076.452927,USD
Z915PZMM5,PCLOSE,                41.039993,CAD
Z915PZMM5,TOTRET,                -0.004366,CAD
Z915PZMM5,TRDVOL,            211865.000000,CAD
Z915PZPJ9,COMPMC,        1511732627.404140,USD
Z915PZPJ9,PCLOSE,                 3.100000,MYR
Z915PZPJ9,TOTRET,                 0.000000,MYR
Z915PZPJ9,TRDVOL,           1522800.000000,MYR
Z915PZRH1,COMPMC,         143387725.830078,USD
Z915PZRH1,PCLOSE,                13.180001,USD
Z915PZRH1,TOTRET,                 0.007645,USD
Z915PZRH1,TRDVOL,             18168.000000,USD
Z915Q0516,COMPMC,        9538820312.500000,USD
Z915Q0516,PCLOSE,                 9.340000,USD
Z915Q0516,TOTRET,                -0.014767,USD
Z915Q0516,TRDVOL,           7885246.000000,USD
Z915Q0G06,COMPMC,         595262939.453125,USD
Z915Q0G06,PCLOSE,                16.229995,USD
Z915Q0G06,TOTRET,                -0.006124,USD
Z915Q0G06,TRDVOL,            322362.000000,USD
Z915QCJ72,COMPMC,         705456417.295834,USD
Z915QCJ72,PCLOSE,               304.000000,TWD
Z915QCJ72,TOTRET,                -0.012986,TWD
Z915QCJ72,TRDVOL,            545050.000000,TWD
Z915SUV27,COMPMC,        1555551716.141001,USD
Z915SUV27,PCLOSE,               555.949951,INR
Z915SUV27,TOTRET,                -0.025333,INR
Z915SUV27,TRDVOL,             59606.000000,INR
Z915TU3A9,COMPMC,         206269580.111441,USD
Z915TU3A9,PCLOSE,               599.000000,JPY
Z915TU3A9,TOTRET,                 0.018707,JPY
Z915TU3A9,TRDVOL,            563500.000000,JPY
Z915UTC10,COMPMC,        8693351562.500000,USD
Z915UTC10,PCLOSE,                56.679992,USD
Z915UTC10,TOTRET,                 0.001944,USD
Z915UTC10,TRDVOL,           1130552.000000,USD
Z915UVQL6,COMPMC,        8036099613.372827,USD
Z915UVQL6,PCLOSE,              9800.000000,JPY
Z915UVQL6,TOTRET,                -0.002036,JPY
Z915UVQL6,TRDVOL,            121400.000000,JPY
Z915UVR68,COMPMC,        1258413122.583591,USD
Z915UVR68,PCLOSE,              4480.000000,JPY
Z915UVR68,TOTRET,                 0.018181,JPY
Z915UVR68,TRDVOL,             84500.000000,JPY
Z915VN163,COMPMC,       27887416149.685226,USD
Z915VN163,PCLOSE,                15.479999,HKD
Z915VN163,TOTRET,                -0.008962,HKD
Z915VN163,TRDVOL,           4774000.000000,HKD
Z916LH4C9,COMPMC,         474754821.056643,USD
Z916LH4C9,PCLOSE,                 0.750000,AED
Z916LH4C9,TOTRET,                -0.025974,AED
Z916LH4C9,TRDVOL,          15704333.000000,AED
Z916W4NT8,COMPMC,        7417321773.583848,USD
Z916W4NT8,PCLOSE,                58.750000,THB
Z916W4NT8,TOTRET,                -0.012605,THB
Z916W4NT8,TRDVOL,          11395016.000000,THB
Z916WDFL4,COMPMC,        7705105468.750000,USD
Z916WDFL4,PCLOSE,                43.070007,USD
Z916WDFL4,TOTRET,                -0.004391,USD
Z916WDFL4,TRDVOL,            899838.000000,USD
Z916WDGA7,COMPMC,         651753383.544516,USD
Z916WDGA7,PCLOSE,                12.140001,CAD
Z916WDGA7,TOTRET,                -0.008980,CAD
Z916WDGA7,TRDVOL,            100541.000000,CAD
Z916WGSN9,COMPMC,        3134438232.421875,USD
Z916WGSN9,PCLOSE,                37.800003,USD
Z916WGSN9,TOTRET,                 0.004250,USD
Z916WGSN9,TRDVOL,            315053.000000,USD
Z916X2VX3,COMPMC,         213956569.816219,USD
Z916X2VX3,PCLOSE,                50.199996,TWD
Z916X2VX3,TOTRET,                -0.001988,TWD
Z916X2VX3,TRDVOL,            239534.000000,TWD
Z916X2W04,COMPMC,         243024932.319080,USD
Z916X2W04,PCLOSE,               180.000000,TWD
Z916X2W04,TOTRET,                -0.002770,TWD
Z916X2W04,TRDVOL,            975755.000000,TWD
Z916XARL6,COMPMC,         972173095.703125,USD
Z916XARL6,PCLOSE,                24.639999,USD
Z916XARL6,TOTRET,                 0.013157,USD
Z916XARL6,TRDVOL,            527803.000000,USD
Z9170LD72,COMPMC,         388893124.151209,USD
Z9170LD72,PCLOSE,                 3.789999,HKD
Z9170LD72,TOTRET,                -0.002631,HKD
Z9170LD72,TRDVOL,            364000.000000,HKD
Z9170R7M3,COMPMC,         295045350.987578,USD
Z9170R7M3,PCLOSE,               106.500000,TWD
Z9170R7M3,TOTRET,                 0.014285,TWD
Z9170R7M3,TRDVOL,              6000.000000,TWD
Z9170YEZ1,COMPMC,         293836212.158203,USD
Z9170YEZ1,PCLOSE,                12.619999,USD
Z9170YEZ1,TOTRET,                 0.005577,USD
Z9170YEZ1,TRDVOL,             81951.000000,USD
Z91714QT7,COMPMC,        4958886718.750000,USD
Z91714QT7,PCLOSE,                56.720001,USD
Z91714QT7,TOTRET,                 0.006923,USD
Z91714QT7,TRDVOL,            460621.000000,USD
Z91714QX8,COMPMC,         695118898.327904,USD
Z91714QX8,PCLOSE,                 4.689999,NZD
Z91714QX8,TOTRET,                 0.019565,NZD
Z91714QX8,TRDVOL,            271797.000000,NZD
Z9171UU56,COMPMC,        1972061035.156250,USD
Z9171UU56,PCLOSE,                 3.399999,USD
Z9171UU56,TOTRET,                 0.008901,USD
Z9171UU56,TRDVOL,          10210719.000000,USD
Z917256Q1,COMPMC,        2413269968.384176,USD
Z917256Q1,PCLOSE,                 1.175000,GBP
Z917256Q1,TOTRET,                -0.060751,GBP
Z917256Q1,TRDVOL,           3526759.000000,GBP
Z91728ZY6,COMPMC,         465309013.312190,USD
Z91728ZY6,PCLOSE,                14.100001,CAD
Z91728ZY6,TOTRET,                -0.011219,CAD
Z91728ZY6,TRDVOL,             69500.000000,CAD
Z9172DB62,COMPMC,        1107200439.453125,USD
Z9172DB62,PCLOSE,                34.320007,USD
Z9172DB62,TOTRET,                -0.005793,USD
Z9172DB62,TRDVOL,            551757.000000,USD
Z9172HXY8,COMPMC,         628222375.272836,USD
Z9172HXY8,PCLOSE,                 1.220000,HKD
Z9172HXY8,TOTRET,                 0.008264,HKD
Z9172HXY8,TRDVOL,           2686000.000000,HKD
Z9172YHA1,COMPMC,         284928192.138671,USD
Z9172YHA1,PCLOSE,                 9.859999,USD
Z9172YHA1,TOTRET,                -0.038048,USD
Z9172YHA1,TRDVOL,            477182.000000,USD
Z9173ST10,COMPMC,         530450683.593750,USD
Z9173ST10,PCLOSE,                 5.739999,USD
Z9173ST10,TOTRET,                 0.000000,USD
Z9173ST10,TRDVOL,            891009.000000,USD
Z9173STH5,COMPMC,         523964111.328125,USD
Z9173STH5,PCLOSE,                13.649999,USD
Z9173STH5,TOTRET,                -0.007272,USD
Z9173STH5,TRDVOL,           1057824.000000,USD
Z917405F5,COMPMC,         499034667.968750,USD
Z917405F5,PCLOSE,                 8.510000,USD
Z917405F5,TOTRET,                -0.008158,USD
Z917405F5,TRDVOL,            187138.000000,USD
Z91740607,COMPMC,       17978257812.500000,USD
Z91740607,PCLOSE,                65.860000,USD
Z91740607,TOTRET,                -0.021541,USD
Z91740607,TRDVOL,           2221782.000000,USD
Z91744VL5,COMPMC,        1139629394.531250,USD
Z91744VL5,PCLOSE,                30.690002,USD
Z91744VL5,TOTRET,                -0.036723,USD
Z91744VL5,TRDVOL,            576228.000000,USD
Z9175T8Z4,COMPMC,        1604199951.171875,USD
Z9175T8Z4,PCLOSE,                56.850006,USD
Z9175T8Z4,TOTRET,                -0.021683,USD
Z9175T8Z4,TRDVOL,            136581.000000,USD
Z9175UXV2,COMPMC,         432407156.030984,USD
Z9175UXV2,PCLOSE,               356.000000,IDR
Z9175UXV2,TOTRET,                 0.017142,IDR
Z9175UXV2,TRDVOL,           1432100.000000,IDR
Z9175ZZ15,COMPMC,        1093413591.014590,USD
Z9175ZZ15,PCLOSE,                 4.050000,NZD
Z9175ZZ15,TOTRET,                -0.003689,NZD
Z9175ZZ15,TRDVOL,            418803.000000,NZD
Z9176LZT4,COMPMC,         543045498.405773,USD
Z9176LZT4,PCLOSE,             43000.000000,KRW
Z9176LZT4,TOTRET,                -0.021615,KRW
Z9176LZT4,TRDVOL,            173248.000000,KRW
Z91778TS1,COMPMC,       10800122619.225252,USD
Z91778TS1,PCLOSE,                11.079999,HKD
Z91778TS1,TOTRET,                -0.024647,HKD
Z91778TS1,TRDVOL,           5284785.000000,HKD
Z9177D135,COMPMC,        4593369175.627380,USD
Z9177D135,PCLOSE,                13.600001,TWD
Z9177D135,TOTRET,                -0.018050,TWD
Z9177D135,TRDVOL,           9707602.000000,TWD
Z9177VCM1,COMPMC,         915212283.940259,USD
Z9177VCM1,PCLOSE,            104000.000000,KRW
Z9177VCM1,TOTRET,                -0.018867,KRW
Z9177VCM1,TRDVOL,             43865.000000,KRW
Z9177ZNE8,COMPMC,        7070584800.352279,USD
Z9177ZNE8,PCLOSE,             37560.000000,COP
Z9177ZNE8,TOTRET,                -0.011578,COP
Z9177ZNE8,TRDVOL,             45329.000000,COP
Z9178UX72,COMPMC,        8402204731.743791,USD
Z9178UX72,PCLOSE,                76.550003,RUB
Z9178UX72,TOTRET,                -0.018589,RUB
Z9178UX72,TRDVOL,           5517207.000000,RUB
Z9178UXE7,COMPMC,         335013679.173349,USD
Z9178UXE7,PCLOSE,               221.000000,TWD
Z9178UXE7,TOTRET,                 0.000000,TWD
Z9178UXE7,TRDVOL,             59200.000000,TWD
Z91791V44,COMPMC,         359718225.961770,USD
Z91791V44,PCLOSE,                 2.789999,HKD
Z91791V44,TOTRET,                 0.000000,HKD
Z91791V44,TRDVOL,                 0.000000,HKD
Z91794M48,COMPMC,        1257788573.441136,USD
Z91794M48,PCLOSE,                 1.699999,MYR
Z91794M48,TOTRET,                 0.000000,MYR
Z91794M48,TRDVOL,            528900.000000,MYR
Z9179KUP6,COMPMC,        2200111116.725289,USD
Z9179KUP6,PCLOSE,                41.250000,CHF
Z9179KUP6,TOTRET,                 0.002430,CHF
Z9179KUP6,TRDVOL,             21958.000000,CHF
Z9179L812,COMPMC,         519737990.613964,USD
Z9179L812,PCLOSE,                 8.250000,ZAR
Z9179L812,TOTRET,                -0.006024,ZAR
Z9179L812,TRDVOL,           2481644.000000,ZAR
Z917AHPL6,COMPMC,        1241115134.771416,USD
Z917AHPL6,PCLOSE,                 4.640000,NZD
Z917AHPL6,TOTRET,                -0.004291,NZD
Z917AHPL6,TRDVOL,           1513243.000000,NZD
Z917AHPP7,COMPMC,         293356933.593750,USD
Z917AHPP7,PCLOSE,                 3.829999,USD
Z917AHPP7,TOTRET,                 0.007894,USD
Z917AHPP7,TRDVOL,            183220.000000,USD
Z917AZKK3,COMPMC,        1491334812.635765,USD
Z917AZKK3,PCLOSE,                 4.529999,HKD
Z917AZKK3,TOTRET,                 0.006666,HKD
Z917AZKK3,TRDVOL,           2375000.000000,HKD
Z917AZKN7,COMPMC,        7274415510.575458,USD
Z917AZKN7,PCLOSE,              1837.000000,JPY
Z917AZKN7,TOTRET,                 0.017728,JPY
Z917AZKN7,TRDVOL,           1305600.000000,JPY
Z917AZKT4,COMPMC,         507412109.375000,USD
Z917AZKT4,PCLOSE,                 7.779999,USD
Z917AZKT4,TOTRET,                -0.043050,USD
Z917AZKT4,TRDVOL,           3137889.000000,USD
Z917BB639,COMPMC,       16070273344.386039,USD
Z917BB639,PCLOSE,                24.250000,HKD
Z917BB639,TOTRET,                -0.002057,HKD
Z917BB639,TRDVOL,           2470500.000000,HKD
Z917BB6E5,COMPMC,         158293746.948242,USD
Z917BB6E5,PCLOSE,                 3.189999,USD
Z917BB6E5,TOTRET,                -0.042042,USD
Z917BB6E5,TRDVOL,           2970826.000000,USD
Z917BB6G0,COMPMC,        7302832031.250000,USD
Z917BB6G0,PCLOSE,                40.699996,USD
Z917BB6G0,TOTRET,                -0.001227,USD
Z917BB6G0,TRDVOL,           3620653.000000,USD
Z917BB6Q8,COMPMC,        2449742919.921875,USD
Z917BB6Q8,PCLOSE,                10.989999,USD
Z917BB6Q8,TOTRET,                -0.023978,USD
Z917BB6Q8,TRDVOL,           3632570.000000,USD
Z917DPLA3,COMPMC,         531763327.197076,USD
Z917DPLA3,PCLOSE,                 2.489999,HKD
Z917DPLA3,TOTRET,                -0.027343,HKD
Z917DPLA3,TRDVOL,            950000.000000,HKD
Z917DPLR6,COMPMC,        2219154052.734375,USD
Z917DPLR6,PCLOSE,                 2.539999,USD
Z917DPLR6,TOTRET,                 0.007935,USD
Z917DPLR6,TRDVOL,           8220973.000000,USD
Z917DYHB7,COMPMC,        9215910156.250000,USD
Z917DYHB7,PCLOSE,                63.250000,USD
Z917DYHB7,TOTRET,                -0.014336,USD
Z917DYHB7,TRDVOL,           1594894.000000,USD
Z917EMLK7,COMPMC,        3559911058.902503,USD
Z917EMLK7,PCLOSE,             55100.000000,KRW
Z917EMLK7,TOTRET,                -0.001811,KRW
Z917EMLK7,TRDVOL,            267823.000000,KRW
Z917FE118,COMPMC,        1342538416.075691,USD
Z917FE118,PCLOSE,                52.399993,TWD
Z917FE118,TOTRET,                -0.045537,TWD
Z917FE118,TRDVOL,          10873083.000000,TWD
Z917FML26,COMPMC,         374694470.247185,USD
Z917FML26,PCLOSE,                 0.480000,HKD
Z917FML26,TOTRET,                -0.010309,HKD
Z917FML26,TRDVOL,             30000.000000,HKD
Z917G58T8,COMPMC,       15287817249.083127,USD
Z917G58T8,PCLOSE,                20.300003,HKD
Z917G58T8,TOTRET,                 0.012468,HKD
Z917G58T8,TRDVOL,           1164716.000000,HKD
Z917G82Y7,COMPMC,        2697256835.937500,USD
Z917G82Y7,PCLOSE,                 9.750000,USD
Z917G82Y7,TOTRET,                 0.016683,USD
Z917G82Y7,TRDVOL,          11344399.000000,USD
Z917G83S9,COMPMC,         431235814.796302,USD
Z917G83S9,PCLOSE,                 0.730000,EGP
Z917G83S9,TOTRET,                -0.012660,EGP
Z917G83S9,TRDVOL,          55634304.000000,EGP
Z917GDXJ5,COMPMC,         330030230.078377,USD
Z917GDXJ5,PCLOSE,                 0.490000,PLN
Z917GDXJ5,TOTRET,                -0.039215,PLN
Z917GDXJ5,TRDVOL,           2552146.000000,PLN
Z917GPC69,COMPMC,      139127187500.000000,USD
Z917GPC69,PCLOSE,               144.929992,USD
Z917GPC69,TOTRET,                -0.016356,USD
Z917GPC69,TRDVOL,           3685595.000000,USD
Z917GPEC4,COMPMC,        1392483456.848183,USD
Z917GPEC4,PCLOSE,                12.600001,EUR
Z917GPEC4,TOTRET,                -0.020217,EUR
Z917GPEC4,TRDVOL,             24989.000000,EUR
Z917GPEL4,COMPMC,         557716992.155981,USD
Z917GPEL4,PCLOSE,                26.600006,SEK
Z917GPEL4,TOTRET,                 0.007576,SEK
Z917GPEL4,TRDVOL,            388390.000000,SEK
Z917GPF17,COMPMC,        3316029296.875000,USD
Z917GPF17,PCLOSE,                 9.079999,USD
Z917GPF17,TOTRET,                -0.051201,USD
Z917GPF17,TRDVOL,          15142325.000000,USD
Z917GPF25,COMPMC,        8523425781.250000,USD
Z917GPF25,PCLOSE,               108.669998,USD
Z917GPF25,TOTRET,                 0.017890,USD
Z917GPF25,TRDVOL,           1388859.000000,USD
Z917J5097,COMPMC,         482821515.538033,USD
Z917J5097,PCLOSE,               136.050003,INR
Z917J5097,TOTRET,                 0.014541,INR
Z917J5097,TRDVOL,            128561.000000,INR
Z917KE864,COMPMC,        1266730083.545062,USD
Z917KE864,PCLOSE,                 3.479999,AUD
Z917KE864,TOTRET,                -0.011107,AUD
Z917KE864,TRDVOL,           2638297.000000,AUD
Z917KE8D9,COMPMC,        3143371242.664927,USD
Z917KE8D9,PCLOSE,              8700.000000,COP
Z917KE8D9,TOTRET,                 0.000000,COP
Z917KE8D9,TRDVOL,            664986.000000,COP
Z917KE8F4,COMPMC,        1061152954.101562,USD
Z917KE8F4,PCLOSE,                18.220001,USD
Z917KE8F4,TOTRET,                -0.001096,USD
Z917KE8F4,TRDVOL,            291730.000000,USD
Z917KE8G2,COMPMC,        3576966141.001855,USD
Z917KE8G2,PCLOSE,               854.100097,INR
Z917KE8G2,TOTRET,                 0.005119,INR
Z917KE8G2,TRDVOL,            485797.000000,INR
Z917KE8J6,COMPMC,        4303475096.656850,USD
Z917KE8J6,PCLOSE,               172.000000,JPY
Z917KE8J6,TOTRET,                 0.017751,JPY
Z917KE8J6,TRDVOL,          37331000.000000,JPY
Z917KFFU0,COMPMC,         851735860.498141,USD
Z917KFFU0,PCLOSE,                 2.390000,AUD
Z917KFFU0,TOTRET,                -0.104868,AUD
Z917KFFU0,TRDVOL,           5455246.000000,AUD
Z917KFG05,COMPMC,        6680702226.345083,USD
Z917KFG05,PCLOSE,               769.199951,INR
Z917KFG05,TOTRET,                -0.017247,INR
Z917KFG05,TRDVOL,           1394950.000000,INR
Z917KFG13,COMPMC,        1050272843.228200,USD
Z917KFG13,PCLOSE,              1232.350097,INR
Z917KFG13,TOTRET,                -0.025347,INR
Z917KFG13,TRDVOL,            288445.000000,INR
Z917KFG96,COMPMC,        1294015178.027487,USD
Z917KFG96,PCLOSE,                 3.229999,AUD
Z917KFG96,TOTRET,                -0.003086,AUD
Z917KFG96,TRDVOL,            582225.000000,AUD
Z917KFGB1,COMPMC,         304892053.948474,USD
Z917KFGB1,PCLOSE,                 0.194999,HKD
Z917KFGB1,TOTRET,                 0.000000,HKD
Z917KFGB1,TRDVOL,           4470000.000000,HKD
Z917KFGD7,COMPMC,        1565581343.115408,USD
Z917KFGD7,PCLOSE,                 5.270000,AUD
Z917KFGD7,TOTRET,                -0.007533,AUD
Z917KFGD7,TRDVOL,           1495983.000000,AUD
Z917LW806,COMPMC,        8900730468.750000,USD
Z917LW806,PCLOSE,               147.309997,USD
Z917LW806,TOTRET,                -0.023078,USD
Z917LW806,TRDVOL,            923790.000000,USD
Z917M2TF5,COMPMC,        1978608398.437500,USD
Z917M2TF5,PCLOSE,                54.610000,USD
Z917M2TF5,TOTRET,                -0.007090,USD
Z917M2TF5,TRDVOL,            189535.000000,USD
Z917M3TU0,COMPMC,         658461476.806713,USD
Z917M3TU0,PCLOSE,                 1.189999,AUD
Z917M3TU0,TOTRET,                -0.012248,AUD
Z917M3TU0,TRDVOL,           2235184.000000,AUD
Z917M5MY4,COMPMC,        5255204721.201192,USD
Z917M5MY4,PCLOSE,                11.649999,BRL
Z917M5MY4,TOTRET,                 0.024626,BRL
Z917M5MY4,TRDVOL,           4527000.000000,BRL
Z917M6QP7,COMPMC,         538611491.187384,USD
Z917M6QP7,PCLOSE,               148.949996,INR
Z917M6QP7,TOTRET,                -0.006337,INR
Z917M6QP7,TRDVOL,             17250.000000,INR
Z917M6QT9,COMPMC,        1734294642.857142,USD
Z917M6QT9,PCLOSE,               490.800048,INR
Z917M6QT9,TOTRET,                 0.004708,INR
Z917M6QT9,TRDVOL,            534517.000000,INR
Z917M6QW2,COMPMC,         875159612.708719,USD
Z917M6QW2,PCLOSE,               926.350097,INR
Z917M6QW2,TOTRET,                -0.042136,INR
Z917M6QW2,TRDVOL,             40922.000000,INR
Z917M6QX0,COMPMC,        2388078617.810760,USD
Z917M6QX0,PCLOSE,               941.949951,INR
Z917M6QX0,TOTRET,                -0.008055,INR
Z917M6QX0,TRDVOL,            181999.000000,INR
Z917MGZ91,COMPMC,        1053422099.121123,USD
Z917MGZ91,PCLOSE,                 5.038999,EUR
Z917MGZ91,TOTRET,                -0.011878,EUR
Z917MGZ91,TRDVOL,            224504.000000,EUR
Z917MKLN6,COMPMC,        1156656780.269089,USD
Z917MKLN6,PCLOSE,                30.000000,THB
Z917MKLN6,TOTRET,                -0.016393,THB
Z917MKLN6,TRDVOL,           2774380.000000,THB
Z917MLVU7,COMPMC,         237698633.989178,USD
Z917MLVU7,PCLOSE,               136.500000,TWD
Z917MLVU7,TOTRET,                -0.025000,TWD
Z917MLVU7,TRDVOL,            346240.000000,TWD
Z917MLVW3,COMPMC,        1344662381.796731,USD
Z917MLVW3,PCLOSE,                10.250000,TWD
Z917MLVW3,TOTRET,                -0.033018,TWD
Z917MLVW3,TRDVOL,           6399207.000000,TWD
Z917MLVY9,COMPMC,         205289002.325942,USD
Z917MLVY9,PCLOSE,               132.000000,TWD
Z917MLVY9,TOTRET,                -0.036496,TWD
Z917MLVY9,TRDVOL,             23170.000000,TWD
Z917MLWD4,COMPMC,         738729814.878387,USD
Z917MLWD4,PCLOSE,               237.500000,TWD
Z917MLWD4,TOTRET,                 0.012793,TWD
Z917MLWD4,TRDVOL,           2613151.000000,TWD
Z917MLXK7,COMPMC,         387430247.141276,USD
Z917MLXK7,PCLOSE,               164.000000,IDR
Z917MLXK7,TOTRET,                -0.006060,IDR
Z917MLXK7,TRDVOL,          35913300.000000,IDR
Z917MLXM3,COMPMC,         328439173.736628,USD
Z917MLXM3,PCLOSE,               625.000000,IDR
Z917MLXM3,TOTRET,                 0.000000,IDR
Z917MLXM3,TRDVOL,           7013102.000000,IDR
Z917MLXP6,COMPMC,         622347547.030616,USD
Z917MLXP6,PCLOSE,               340.000000,IDR
Z917MLXP6,TOTRET,                 0.000000,IDR
Z917MLXP6,TRDVOL,          60251600.000000,IDR
Z917MY7Y8,COMPMC,        1185695887.819311,USD
Z917MY7Y8,PCLOSE,                 1.979999,CAD
Z917MY7Y8,TOTRET,                 0.036649,CAD
Z917MY7Y8,TRDVOL,           5024859.000000,CAD
Z917N0NC1,COMPMC,        1598624972.654642,USD
Z917N0NC1,PCLOSE,                41.179992,CAD
Z917N0NC1,TOTRET,                 0.063807,CAD
Z917N0NC1,TRDVOL,           1004390.000000,CAD
Z917N3BY0,COMPMC,         563580068.642371,USD
Z917N3BY0,PCLOSE,                 1.380000,AED
Z917N3BY0,TOTRET,                -0.021276,AED
Z917N3BY0,TRDVOL,           7562512.000000,AED
Z917N3JQ9,COMPMC,         282458409.584852,USD
Z917N3JQ9,PCLOSE,                 0.305000,HKD
Z917N3JQ9,TOTRET,                 0.051723,HKD
Z917N3JQ9,TRDVOL,           4035000.000000,HKD
Z917N3K12,COMPMC,         584318015.049090,USD
Z917N3K12,PCLOSE,                 0.629999,HKD
Z917N3K12,TOTRET,                 0.049999,HKD
Z917N3K12,TRDVOL,           3340000.000000,HKD
Z917N3KN4,COMPMC,         527474872.714233,USD
Z917N3KN4,PCLOSE,                 0.430000,HKD
Z917N3KN4,TOTRET,                -0.011494,HKD
Z917N3KN4,TRDVOL,          12354000.000000,HKD
Z917N3LQ6,COMPMC,        1618239976.643016,USD
Z917N3LQ6,PCLOSE,                 1.989999,HKD
Z917N3LQ6,TOTRET,                -0.029268,HKD
Z917N3LQ6,TRDVOL,          14074000.000000,HKD
Z917N4X24,COMPMC,         277403848.170834,USD
Z917N4X24,PCLOSE,             53400.000000,KRW
Z917N4X24,TOTRET,                -0.046428,KRW
Z917N4X24,TRDVOL,             73273.000000,KRW
Z917QGEQ2,COMPMC,        1378926635.742187,USD
Z917QGEQ2,PCLOSE,                32.039993,USD
Z917QGEQ2,TOTRET,                -0.026139,USD
Z917QGEQ2,TRDVOL,            429078.000000,USD
Z917QGFC2,COMPMC,         408308593.750000,USD
Z917QGFC2,PCLOSE,                 9.340000,USD
Z917QGFC2,TOTRET,                 0.003222,USD
Z917QGFC2,TRDVOL,            210734.000000,USD
Z917TKYS4,COMPMC,        4032150878.906250,USD
Z917TKYS4,PCLOSE,                55.960006,USD
Z917TKYS4,TOTRET,                 0.000536,USD
Z917TKYS4,TRDVOL,            211687.000000,USD
Z917UNLV3,COMPMC,        4714566406.250000,USD
Z917UNLV3,PCLOSE,                73.309997,USD
Z917UNLV3,TOTRET,                 0.013688,USD
Z917UNLV3,TRDVOL,            758954.000000,USD
Z917V26E3,COMPMC,         244586329.101569,USD
Z917V26E3,PCLOSE,                 6.300000,EUR
Z917V26E3,TOTRET,                -0.024918,EUR
Z917V26E3,TRDVOL,              7501.000000,EUR
Z917V6CL1,COMPMC,        1634526367.187500,USD
Z917V6CL1,PCLOSE,                25.740005,USD
Z917V6CL1,TOTRET,                -0.009237,USD
Z917V6CL1,TRDVOL,           1870511.000000,USD
Z917VEG89,COMPMC,         229186386.108398,USD
Z917VEG89,PCLOSE,                 2.479999,USD
Z917VEG89,TOTRET,                -0.049808,USD
Z917VEG89,TRDVOL,            500386.000000,USD
Z917VEPV8,COMPMC,         730638427.734375,USD
Z917VEPV8,PCLOSE,                25.940002,USD
Z917VEPV8,TOTRET,                 0.004647,USD
Z917VEPV8,TRDVOL,            266787.000000,USD
Z917VEPZ9,COMPMC,        1284707153.320312,USD
Z917VEPZ9,PCLOSE,                19.149993,USD
Z917VEPZ9,TOTRET,                -0.011357,USD
Z917VEPZ9,TRDVOL,            128239.000000,USD
Z917XB7D2,COMPMC,        2051332275.390625,USD
Z917XB7D2,PCLOSE,                21.750000,USD
Z917XB7D2,TOTRET,                -0.021152,USD
Z917XB7D2,TRDVOL,            851234.000000,USD
Z917XWT83,COMPMC,         807222900.390625,USD
Z917XWT83,PCLOSE,                 6.319999,USD
Z917XWT83,TOTRET,                -0.026194,USD
Z917XWT83,TRDVOL,           1693036.000000,USD
Z917XY163,COMPMC,        1048444946.289062,USD
Z917XY163,PCLOSE,                41.360000,USD
Z917XY163,TOTRET,                -0.009104,USD
Z917XY163,TRDVOL,             73147.000000,USD
Z917ZAHX7,COMPMC,         702255395.409157,USD
Z917ZAHX7,PCLOSE,                14.500000,TWD
Z917ZAHX7,TOTRET,                -0.006849,TWD
Z917ZAHX7,TRDVOL,           1148691.000000,TWD
Z917ZCS11,COMPMC,         713849914.550781,USD
Z917ZCS11,PCLOSE,                14.810001,USD
Z917ZCS11,TOTRET,                -0.035807,USD
Z917ZCS11,TRDVOL,            601220.000000,USD
Z91804007,COMPMC,        3589849365.234375,USD
Z91804007,PCLOSE,                70.850006,USD
Z91804007,TOTRET,                -0.016791,USD
Z91804007,TRDVOL,            329720.000000,USD
Z9180HXL6,COMPMC,         977382812.500000,USD
Z9180HXL6,PCLOSE,                 6.710000,USD
Z9180HXL6,TOTRET,                -0.023289,USD
Z9180HXL6,TRDVOL,            577724.000000,USD
Z9180ULZ9,COMPMC,         217398000.922973,USD
Z9180ULZ9,PCLOSE,              7510.000000,KRW
Z9180ULZ9,TOTRET,                -0.022135,KRW
Z9180ULZ9,TRDVOL,             90048.000000,KRW
Z9180W906,COMPMC,          36805099.487304,USD
Z9180W906,PCLOSE,                 0.300000,USD
Z9180W906,TOTRET,                -0.689633,USD
Z9180W906,TRDVOL,          19044212.000000,USD
Z91817SW9,COMPMC,         503157470.703125,USD
Z91817SW9,PCLOSE,                20.289993,USD
Z91817SW9,TOTRET,                -0.017433,USD
Z91817SW9,TRDVOL,             78480.000000,USD
Z9181K679,COMPMC,         406581194.091808,USD
Z9181K679,PCLOSE,                53.000000,EUR
Z9181K679,TOTRET,                -0.029303,EUR
